CUENTA;FECMOV;CPBINT;DESMOV;DEBHAB;IMPMOV;CPBINTAUX;RUBRO
880300200;31/07/2009;18023;SUELDOS JULIO;D;42101,07
880400500;31/07/2009;18023;SUELDOS JULIO;D;9671,83
220501200;31/07/2009;18023;SUELDOS JULIO;H;284172,54
220500100;31/07/2009;18023;SUELDOS JULIO;H;73824,95
100800900;31/07/2009;18023;SUELDOS JULIO;H;285,93
220500400;31/07/2009;18023;SUELDOS JULIO;H;2329,05
220500800;31/07/2009;18023;SUELDOS JULIO;H;2907,66
220500700;31/07/2009;18023;SUELDOS JULIO;H;2820,38
220701100;31/07/2009;18023;SUELDOS JULIO;H;115,64
880300100;31/03/2010;29468;PROV.SAC Y VACACIONES;D;121242,46
880300200;31/03/2010;29468;PROV.SAC Y VACACIONES;D;10701,93
880400050;31/03/2010;29468;PROV.SAC Y VACACIONES;D;1237,50
220501500;31/03/2010;29468;PROV.SAC Y VACACIONES;H;42982,82
220501400;31/03/2010;29468;PROV.SAC Y VACACIONES;H;78259,64
220501100;31/03/2010;29468;PROV.SAC Y VACACIONES;H;11939,43
100600200;31/03/2010;29469;SERVICIOS A FACTURAR;D;11516,25
100601600;31/03/2010;29469;SERVICIOS A FACTURAR;D;44832,75;
100601800;31/03/2010;29469;SERVICIOS A FACTURAR;D;41622,73;
100601500;31/03/2010;29469;SERVICIOS A FACTURAR;D;7700,00;
100601100;31/03/2010;29469;SERVICIOS A FACTURAR;D;6530,00;
660300100;31/03/2010;29469;SERVICIOS A FACTURAR;H;112201,73;
880401600;23/03/2010;29473;DIFALCO H.L. (REPUESTOS);D;2359,50;2-00006928
100300200;23/03/2010;29473;DIFALCO H.L. (REPUESTOS);H;2359,50;
220411900;29/06/2009;16679;DANIEL CAIARO;D;900,00;04368915
100300500;29/06/2009;16679;DANIEL CAIARO;H;600,00;04368915
220600201;29/06/2009;16679;DANIEL CAIARO;H;22,50;1-00000092
100300200;29/06/2009;16679;DANIEL CAIARO;H;257,50;
220600201;29/06/2009;16679;DANIEL CAIARO;H;20,00;1-00000090
220501200;15/01/2010;23434;SUELDOS;D;450,00;
100300700;15/01/2010;23434;SUELDOS;H;450,00;
220501200;08/02/2010;24154;SUELDOS;D;300,00;
100300700;08/02/2010;24154;SUELDOS;H;50,00;
100300200;08/02/2010;24154;SUELDOS;H;250,00
220501200;12/03/2010;24998;SUELDOS;D;15690,00
100300700;12/03/2010;24998;SUELDOS;H;8370,00
100300700;12/03/2010;24998;SUELDOS;H;6520,00
100300200;12/03/2010;24998;SUELDOS;H;800,00
880300100;30/09/2009;20122;SUELDOS SEPTIEMBRE;D;201756,19
880400001;30/09/2009;20122;SUELDOS SEPTIEMBRE;D;107283,39
880300220;30/09/2009;20122;SUELDOS SEPTIEMBRE;D;1507,94
880300230;30/09/2009;20122;SUELDOS SEPTIEMBRE;D;5226,49
880300200;30/09/2009;20122;SUELDOS SEPTIEMBRE;D;39405,12
880400050;30/09/2009;20122;SUELDOS SEPTIEMBRE;D;9372,75
220501200;30/09/2009;20122;SUELDOS SEPTIEMBRE;H;281115,97
100800900;30/09/2009;20122;SUELDOS SEPTIEMBRE;H;306,91
220500400;30/09/2009;20122;SUELDOS SEPTIEMBRE;H;2574,62
220500800;30/09/2009;20122;SUELDOS SEPTIEMBRE;H;2983,12
220500700;30/09/2009;20122;SUELDOS SEPTIEMBRE;H;4064,10
220701100;30/09/2009;20122;SUELDOS SEPTIEMBRE;H;848,83;
220500100;30/09/2009;20122;SUELDOS SEPTIEMBRE;H;72658,33;
220408300;14/04/2009;13924;AUTORIDAD DEL AGUA;D;73,48;00406829
880301300;14/04/2009;13924;TASA SEGURIDAD E HIGIENE;D;3016,13;00406830
220408100;14/04/2009;13924;GAS NATURAL;D;865,07;04368826
220500800;14/04/2009;13924;O.S.D.E.;D;2867,94;04368827
100300200;14/04/2009;13924;CAJA;D;800,00;04368829
220416600;14/04/2009;13924;VILLALBA, HUGO;D;1200,00;
100300500;14/04/2009;13924;AUTORIDAD DEL AGUA;H;73,48;00406829
100300500;14/04/2009;13924;TASA SEGURIDAD E HIGIENE;H;3016,13;00406830
100300500;14/04/2009;13924;GAS NATURAL;H;865,07;04368826
100300500;14/04/2009;13924;O.S.D.E.;H;2867,94;04368827
100300500;14/04/2009;13924;ANULADO;H;0,00;04368828
100300500;14/04/2009;13924;CAJA;H;800,00;04368829
100300500;14/04/2009;13924;VILLALBA, HUGO;H;700,00;04368830
100300200;14/04/2009;13924;VILLALBA, HUGO;H;500,00;
220412100;02/09/2009;19643;FERNANDO A. ROJO 22.09;D;3900,00;31228621
220417700;02/09/2009;19643;ALBERTO AYALA 11.09;D;750,00;31228622
220420700;02/09/2009;19643;ARCANGEL PAGLIONE 03.09;D;664,00;31228623
880301000;02/09/2009;19643;LESS SRL 04.09;D;799,73;137-00037712
220425600;02/09/2009;19643;M.M.R. ZAMPIERI 21.09;D;689,49;31228625
220402100;02/09/2009;19643;MERCURIO PREITI 23.10;D;1135,15;31228626
880301000;02/09/2009;19643;ALFREDO TRAVERSO 28.09;D;870,00;1-00000407
220411200;02/09/2009;19643;JUAN LORES 02.10;D;252,65;31228628
220401100;02/09/2009;19643;ANALIA E. BUJANDA 30.09;D;318,12;31228629
220400300;02/09/2009;19643;LOG. LA SERENISIMA 19.10;D;285,00;31228630
220403300;02/09/2009;19643;ANGEL M. GATTI 02.10;D;261,00;31228631
220410600;02/09/2009;19643;OFFICE NET SA 02.10;D;336,74;31228632
220426000;02/09/2009;19643;CEVALLOS SALUD SRL 26.10;D;637,42;31228633
220416900;02/09/2009;19643;TRI-ECO SA 30.09;D;1710,00;31228634
220415000;02/09/2009;19643;EDUARDO J. APREA 25.09;D;380,00;31228635
220400800;02/09/2009;19643;CARLOS A. ASENSOS 20.11;D;680,80;31228636
220400800;02/09/2009;19643;CARLOS A. ASENSOS 23.11;D;897,70;31228637
220400800;02/09/2009;19643;CARLOS A. ASENSOS 26.11;D;644,70;31228638
220400800;02/09/2009;19643;CARLOS A. ASENSOS 30.11;D;898,10;31228639
220400500;02/09/2009;19643;PAVIMACK SRL 30.09;D;560,00;31228640
220401200;02/09/2009;19643;NESTOR D. GAILLARD 14.10;D;1524,50;31228641
220425200;02/09/2009;19643;FARM. NUEVO PUENTE 14.10;D;857,32;31228642
220425200;02/09/2009;19643;FARM. NUEVO PUENTE 16.10;D;812,36;31228643
220425200;02/09/2009;19643;FARM. NUEVO PUENTE 19.10;D;906,94;31228644
220425200;02/09/2009;19643;FARM. NUEVO PUENTE 21.10;D;853,60;31228645
220425200;02/09/2009;19643;FARM. NUEVO PUENTE 22.10;D;700,18;31228646
220425200;02/09/2009;19643;FARM. NUEVO PUENTE 23.10;D;922,48;31228647
220402800;02/09/2009;19643;ESTEBAN BRUSCHI 04.09;D;541,50;31228648
220402600;02/09/2009;19643;FRANCO VOCES SRL 05.10;D;758,98;31228649
220402600;02/09/2009;19643;FRANCO VOCES SRL 07.10;D;853,66;31228650
220402600;02/09/2009;19643;FRANCO VOCES SRL 13.10;D;804,14;31228651
220402600;02/09/2009;19643;FRANCO VOCES SRL 15.10;D;507,55;31228652
220402600;02/09/2009;19643;FRANCO VOCES SRL 20.10;D;744,17;31228653
220402600;02/09/2009;19643;FRANCO VOCES SRL 22.10;D;953,57;31228654
220415100;02/09/2009;19643;LILIANA G. PONTI 02.10;D;1391,00;31228655
880300400;02/09/2009;19643;GERARDO A. DIEZ 14.09;D;959,84;1-00056728
220402000;02/09/2009;19643;HERMINIO B. MENENDEZ 07.09;D;505,00;31228657
220402000;02/09/2009;19643;HERMINIO B. MENENDEZ 05.11;D;995,00;31228658
220402000;02/09/2009;19643;HERMINIO B. MENENDEZ 09.11;D;989,00;31228659
220402000;02/09/2009;19643;HERMINIO B. MENENDEZ 11.11;D;992,00;31228660
220402000;02/09/2009;19643;HERMINIO B. MENENDEZ 13.11;D;864,00;31228661
220411000;02/09/2009;19643;SUAREZ HNOS. SRL 16.10;D;2057,08;31228662
220708300;02/09/2009;19643;JORGE A. BERGNA C/PARTICULAR;D;1400,04;31228663
100300700;02/09/2009;19643;FERNANDO A. ROJO 22.09;H;3900,00;31228621
100300700;02/09/2009;19643;ALBERTO AYALA 11.09;H;550,00;31228622
100300200;02/09/2009;19643;ALBERTO AYALA;H;200,00;
100300700;02/09/2009;19643;ARCANGEL PAGLIONE 03.09;H;664,00;31228623
100300700;02/09/2009;19643;LESS SRL 04.09;H;785,73;31228624
220600201;02/09/2009;19643;LESS SRL 04.09;H;14,00;137-00037712
100300700;02/09/2009;19643;M.M.R. ZAMPIERI 21.09;H;689,49;31228625
100300700;02/09/2009;19643;MERCURIO PREITI 23.10;H;1123,80;31228626
220600201;02/09/2009;19643;MERCURIO PREITI 23.10;H;11,35;1-00000061
100300700;02/09/2009;19643;ALFREDO TRAVERSO 28.09;H;843,90;31228627
220600201;02/09/2009;19643;ALFREDO TRAVERSO 28.09;H;26,10;1-00000407
100300700;02/09/2009;19643;JUAN LORES 02.10;H;252,65;31228628
100300700;02/09/2009;19643;ANALIA E. BUJANDA 30.09;H;318,12;31228629
100300700;02/09/2009;19643;LOG. LA SERENISIMA 19.10;H;285,00;31228630
100300700;02/09/2009;19643;ANGEL M. GATTI 02.10;H;261,00;31228631
100300700;02/09/2009;19643;OFFICE NET SA 02.10;H;336,74;31228632
100300700;02/09/2009;19643;CEVALLOS SALUD SRL 26.10;H;624,67;31228633
220600201;02/09/2009;19643;CEVALLOS SALUD SRL 26.10;H;12,75;1-00005027
100300700;02/09/2009;19643;TRI-ECO SA 30.09;H;1667,25;31228634
220600201;02/09/2009;19643;TRI-ECO SA 30.09;H;42,75;1-00009998
100300700;02/09/2009;19643;EDUARDO J. APREA 25.09;H;380,00;31228635
100300700;02/09/2009;19643;CARLOS A. ASENSOS 20.11;H;667,18;31228636
220600201;02/09/2009;19643;CARLOS A. ASENSOS 20.11;H;13,62;1-00000464
100300700;02/09/2009;19643;CARLOS A. ASENSOS 23.11;H;879,75;31228637
220600201;02/09/2009;19643;CARLOS A. ASENSOS 23.11;H;17,95;1-00000465
100300700;02/09/2009;19643;CARLOS A. ASENSOS 26.11;H;631,81;31228638
220600201;02/09/2009;19643;CARLOS A. ASENSOS 26.11;H;12,89;1-00000466
100300700;02/09/2009;19643;CARLOS A. ASENSOS 30.11;H;880,14;31228639
220600201;02/09/2009;19643;CARLOS A. ASENSOS 30.11;H;17,96;1-00000467
100300700;02/09/2009;19643;PAVIMACK SRL 30.09;H;560,00;31228640
100300700;02/09/2009;19643;NESTOR D. GAILLARD 14.10;H;1497,82;31228641
220600201;02/09/2009;19643;NESTOR D. GAILLARD 14.10;H;26,68;2-00001231
100300700;02/09/2009;19643;FARM. NUEVO PUENTE 14.10;H;857,32;31228642
100300700;02/09/2009;19643;FARM. NUEVO PUENTE 16.10;H;812,36;31228643
100300700;02/09/2009;19643;FARM. NUEVO PUENTE 19.10;H;906,94;31228644
100300700;02/09/2009;19643;FARM. NUEVO PUENTE 21.10;H;853,60;31228645
100300700;02/09/2009;19643;FARM. NUEVO PUENTE 22.10;H;700,18;31228646
100300700;02/09/2009;19643;FARM. NUEVO PUENTE 23.10;H;922,48;31228647
100300700;02/09/2009;19643;ESTEBAN BRUSCHI 04.09;H;541,50;31228648
100300700;02/09/2009;19643;FRANCO VOCES SRL 05.10;H;745,70;31228649
220600201;02/09/2009;19643;FRANCO VOCES SRL 05.10;H;13,28;31228649
100300700;02/09/2009;19643;FRANCO VOCES SRL 07.10;H;838,72;31228650
220600201;02/09/2009;19643;FRANCO VOCES SRL 07.10;H;14,94;1-00051657
100300700;02/09/2009;19643;FRANCO VOCES SRL 13.10;H;795,43;31228651
220600201;02/09/2009;19643;FRANCO VOCES SRL 13.10;H;8,71;1-00051797
100300700;02/09/2009;19643;FRANCO VOCES SRL 15.10;H;498,67;31228652
220600201;02/09/2009;19643;FRANCO VOCES SRL 15.10;H;8,88;1-00051798
100300700;02/09/2009;19643;FRANCO VOCES SRL 20.10;H;731,15;31228653
220600201;02/09/2009;19643;FRANCO VOCES SRL 20.10;H;13,02;1-00051918
100300700;02/09/2009;19643;FRANCO VOCES SRL 22.10;H;941,97;31228654
220600201;02/09/2009;19643;FRANCO VOCES SRL 22.10;H;11,60;1-00051923
100300700;02/09/2009;19643;LILIANA G. PONTI 02.10;H;1366,66;31228655
220600201;02/09/2009;19643;LILIANA G. PONTI 02.10;H;24,34;1-00000012
100300700;02/09/2009;19643;GERARDO A. DIEZ 14.09;H;938,24;31228656
220600201;02/09/2009;19643;GERARDO A. DIEZ 14.09;H;21,60;1-00056728
100300700;02/09/2009;19643;HERMINIO B. MENENDEZ 07.09;H;505,00;31228657
100300700;02/09/2009;19643;HERMINIO B. MENENDEZ 05.11;H;882,11;31228658
220600201;02/09/2009;19643;HERMINIO B. MENENDEZ 05.11;H;112,89;2-00000070
100300700;02/09/2009;19643;HERMINIO B. MENENDEZ 09.11;H;989,00;31228659
100300700;02/09/2009;19643;HERMINIO B. MENENDEZ 11.11;H;992,00;31228660
100300700;02/09/2009;19643;HERMINIO B. MENENDEZ 13.11;H;864,00;31228661
100300700;02/09/2009;19643;SUAREZ HNOS. SRL 16.10;H;2028,49;31228662
220600201;02/09/2009;19643;SUAREZ HNOS. SRL 16.10;H;28,59;1-00000513
100300700;02/09/2009;19643;JORGE A. BERGNA C/PARTICULAR;H;1400,04;31228663
220403400;30/12/2009;24567;RAMALA SA;D;325,53;
220401400;30/12/2009;24567;MAYCAR SA;D;1245,08;
100800800;30/12/2009;24567;CASTILLA DIST. SA;D;300,00;
100800800;30/12/2009;24567;HALIET SA;D;200,00;
100800800;30/12/2009;24567;DALOMARSE SA;D;700,00;
100300200;30/12/2009;24567;RAMALA SA;H;325,53;
220600201;30/12/2009;24567;MAYCAR SA;H;21,61;167-00003353
100300200;30/12/2009;24567;MAYCAR SA;H;1223,47;
100300200;30/12/2009;24567;CASTILLA DIST. SA;H;300,00;
100300200;30/12/2009;24567;HALIET SA;H;200,00;
100300200;30/12/2009;24567;DALOMARSE SA;H;700,00;
220418700;04/01/2010;29320;FERNANDO GAGNO;D;3980,00;
100300200;04/01/2010;29320;FERNANDO GAGNO;H;3980,00;
220400400;04/01/2010;29320;MEDAMAX SA;D;805,92;
100300200;04/01/2010;29320;MEDAMAX SA;H;805,92;
100300200;23/11/2009;22486;CAJA;D;3000,00;10869215
220408100;23/11/2009;22486;GAS NATURAL BAN;D;3120,37;10869216
220600201;23/11/2009;22486;RETENCION IIBB;D;2199,36;10869218
100300500;23/11/2009;22486;CAJA;H;3000,00;10869215
100300500;23/11/2009;22486;GAS NATURAL BAN;H;3120,37;10869216
100300500;23/11/2009;22486;ANULADO;H;0,00;10869217
100300500;23/11/2009;22486;RETENCION IIBB;H;2445,80;10869218
880600200;23/11/2009;22486;RETENCION IIBB;D;246,44;
880302400;16/11/2009;22050;HONORARIOS;D;76406,49;
100300700;16/11/2009;22050;ARGAÑARAZ, LILIAN 19.11;H;1060,59;32737659
100300700;16/11/2009;22050;BALAGNA, GABRIEL 19.11;H;1196,68;32737660
100300700;16/11/2009;22050;BARAYOBRE, GASPAR 19.11;H;3889,52;32737661
100300700;16/11/2009;22050;BAUTISTA, NUBIA 19.11;H;2363,89;32737662
100300700;16/11/2009;22050;BUZZACCHI, JOSE 19.11;H;5188,09;32737663
100300700;16/11/2009;22050;CARRERA, NATALIA 19.11;H;655,20;32737664
100300700;16/11/2009;22050;CASERTA, ALEJANDRA 19.11;H;4647,20;32737665
100300700;16/11/2009;22050;CHEME, ANALIA 19.11;H;2919,48;32737666
100300700;16/11/2009;22050;DEGRANGE, M. ESPERANZA 19.11;H;1657,54;32737667
100300700;16/11/2009;22050;DIFEBBRARO, ROBERTO 19.11;H;2111,20;32737668
100300700;16/11/2009;22050;FALCOZ, M. INES 19.11;H;3873,49;32737669
100300700;16/11/2009;22050;FERNANDEZ, PATRICIA 19.11;H;1571,02;32737670
100300700;16/11/2009;22050;GARCIA J., CECILIA 19.11;H;1644,70;32737671
100300700;16/11/2009;22050;GHETTI, M. LAURA 19.11;H;1562,17;32737672
100300700;16/11/2009;22050;GOMEZ, CLAUDIA 19.11;H;5290,26;32737673
100300700;16/11/2009;22050;JUAREZ, MIRIAN 19.11;H;8200,35;32737674
100300700;16/11/2009;22050;LEON, MIRYAM 19.11;H;1461,96;32737675
100300700;16/11/2009;22050;LEONE, VANINA 19.11;H;3265,45;32737676
100300700;16/11/2009;22050;LYKO, VERONICA 19.11;H;973,52;32737677
100300700;16/11/2009;22050;MARIN, MARCO 19.11;H;7083,82;32737678
100300700;16/11/2009;22050;MORO, J. MANUEL 19.11;H;1675,16;32737679
100300700;16/11/2009;22050;PASCUALI, PATRICIA 19.11;H;229,90;32737680
100300700;16/11/2009;22050;PUENTE, M. ESPERANZA 19.11;H;893,08;32737681
100300700;16/11/2009;22050;SELAYA, PATRICIA 19.11;H;280,87;32737682
100300700;16/11/2009;22050;SELAYA, VICTOR 19.11;H;7755,48;32737683
100300700;16/11/2009;22050;TRIAS, MARTIN 19.11;H;2089,11;32737684
220701000;16/11/2009;22050;HONORARIOS;H;1353,20;
220600201;16/11/2009;22050;HONORARIOS;H;1513,56;
220400200;22/12/2009;24570;DIST. DON JUAN SRL;D;944,47;
220401400;22/12/2009;24570;MAYCAR SA;D;1893,65;
220400400;22/12/2009;24570;MEDAMAX SA;D;1550,83;
100800800;22/12/2009;24570;JOSE ALBERO;D;400,00;
100800800;22/12/2009;24570;RODOLFO LARRA;D;500,00;
100800800;22/12/2009;24570;DIST. DON JUAN SRL;D;300,00;
100800800;22/12/2009;24570;DIST. DON JUAN SRL;D;400,00;
100800800;22/12/2009;24570;MEDAMAX SA;D;300,00;
100300200;22/12/2009;24570;DIST. DON JUAN SRL;H;929,55;
220600201;22/12/2009;24570;DIST. DON JUAN SRL;H;14,92;1-00480392
220600201;22/12/2009;24570;MAYCAR SA;H;20,53;15-01380016
220600201;22/12/2009;24570;MAYCAR SA;H;21,04;165-00015976
100300200;22/12/2009;24570;MAYCAR SA;H;1852,08;
220600201;22/12/2009;24570;MEDAMAX SA;H;11,37;22-00003383
100300200;22/12/2009;24570;MEDAMAX SA;H;1539,46;
100300200;22/12/2009;24570;JOSE ALBERO;H;400,00;
100300200;22/12/2009;24570;RODOLFO LARRA;H;500,00;
100300200;22/12/2009;24570;DIST. DON JUAN SRL;H;300,00;
100300200;22/12/2009;24570;DIST. DON JUAN SRL;H;400,00;
100300200;22/12/2009;24570;MEDAMAX SA;H;300,00;
220401400;25/01/2010;25906;MAYCAR SA;D;1947,51;
220403900;25/01/2010;25906;GRANJA DOS CUÑADOS SA;D;776,73;
100800800;25/01/2010;25906;DIST. DON JUAN SRL;D;700,00;
100800800;25/01/2010;25906;OLGA TOMCHUK;D;300,00;
220600201;25/01/2010;25906;MAYCAR SA;H;42,30;15-01384192
220600201;25/01/2010;25906;MAYCAR SA;H;21,09;165-00017255
100300200;25/01/2010;25906;MAYCAR SA;H;1884,12;
100300200;25/01/2010;25906;GRANJA DOS CUÑADOS SA;H;776,73;
100300200;25/01/2010;25906;DIST. DON JUAN SRL;H;700,00;
100300200;25/01/2010;25906;OLGA TOMCHUK;H;300,00;
220401400;20/01/2010;25903;MAYCAR SA;D;1798,69;
220400400;20/01/2010;25903;MEDAMAX SA;D;1665,64;
880300400;20/01/2010;25903;DALOMARSE SRL;D;965,02;1-00000207
880300400;20/01/2010;25903;LA CANTORA SRL;D;603,33;1-00068693
220412000;20/01/2010;25903;ANTONIO J.M. KELLY;D;1000,00;
220600201;20/01/2010;25903;MAYCAR SA;H;19,42;166-00007358
100300200;20/01/2010;25903;MAYCAR SA;H;1779,27;
220600201;20/01/2010;25903;MEDAMAX SA;H;10,57;24-00010348
220600201;20/01/2010;25903;MEDAMAX SA;H;10,45;24-00010350
220600201;20/01/2010;25903;MEDAMAX SA;H;8,14;24-00010351
100300200;20/01/2010;25903;MEDAMAX SA;H;1636,48;
220600201;20/01/2010;25903;DALOMARSE SRL;H;16,89;1-00000207
100300200;20/01/2010;25903;DALOMARSE SRL;H;948,13;
220600201;20/01/2010;25903;LA CANTORA SRL;H;13,57;1-00068693
100300200;20/01/2010;25903;LA CANTORA SRL;H;589,76;
100300200;20/01/2010;25903;ANTONIO J.M. KELLY;H;1000,00;
220425700;27/01/2010;24637;DROGUERIA GENERIA 26.03;D;720,55;34122501
220425600;27/01/2010;24637;M.M.R. ZAMPIERI 01.03;D;1123,79;34122502
220425200;27/01/2010;24637;FARM. NUEVO PUENTE 23.02;D;549,53;34122503
220425200;27/01/2010;24637;FARM. NUEVO PUENTE 26.02;D;1915,26;34122504
220417800;27/01/2010;24637;MARIANO GONZALEZ 19.03;D;357,60;34122505
220410600;27/01/2010;24637;OFFICE NET SA 22.02;D;166,98;34122506
220411100;27/01/2010;24637;DIGICOM SA 24.02;D;451,75;34122507
220402600;27/01/2010;24637;FRANCO VOCES SRL 22.03;D;966,11;34122508
220402600;27/01/2010;24637;FRANCO VOCES SRL 26.03;D;1274,90;34122509
220402600;27/01/2010;24637;FRANCO VOCES SRL 30.03;D;1307,90;34122510
880301000;27/01/2010;24637;ALFREDO TRAVERSO 15.03;D;662,00;2-00000558/9
220426000;27/01/2010;24637;CEVALLOS SALUD SRL 19.03;D;5360,30;34122512
220426300;27/01/2010;24637;VELAZCO 409 SA 26.03;D;720,00;34122513
100300700;27/01/2010;24637;DROGUERIA GENERIA 26.03;H;720,55;34122501
100300700;27/01/2010;24637;M.M.R. ZAMPIERI 01.03;H;1123,79;34122502
100300700;27/01/2010;24637;FARM. NUEVO PUENTE 23.02;H;549,53;34122503
100300700;27/01/2010;24637;FARM. NUEVO PUENTE 26.02;H;1915,26;34122504
100300700;27/01/2010;24637;MARIANO GONZALEZ 19.03;H;357,60;34122505
100300700;27/01/2010;24637;OFFICE NET SA 22.02;H;166,98;34122506
100300700;27/01/2010;24637;DIGICOM SA 24.02;H;451,75;34122507
220600201;27/01/2010;24637;FRANCO VOCES SRL 22.03;H;21,63;1-00054854
100300700;27/01/2010;24637;FRANCO VOCES SRL 22.03;H;944,48;34122508
220600201;27/01/2010;24637;FRANCO VOCES SRL 26.03;H;12,01;1-00054853
220600201;27/01/2010;24637;FRANCO VOCES SRL 26.03;H;10,30;1-00054967
100300700;27/01/2010;24637;FRANCO VOCES SRL 26.03;H;1252,59;34122509
220600201;27/01/2010;24637;FRANCO VOCES SRL 30.03;H;12,01;1-00054968
220600201;27/01/2010;24637;FRANCO VOCES SRL 30.03;H;10,88;1-00054969
100300700;27/01/2010;24637;FRANCO VOCES SRL 30.03;H;1285,01;34122510
220600201;27/01/2010;24637;ALFREDO TRAVERSO 15.03;H;15,72;2-00000559
100300700;27/01/2010;24637;ALFREDO TRAVERSO 15.03;H;646,28;34122511
220600201;27/01/2010;24637;CEVALLOS SALUD SRL 19.03;H;134,01;1-00005263
100300700;27/01/2010;24637;CEVALLOS SALUD SRL 19.03;H;5226,29;34122512
220600201;27/01/2010;24637;VELAZCO 409 SA 26.03;H;12,60;1-00003171
100300700;27/01/2010;24637;VELAZCO 409 SA 26.03;H;707,40;34122513
880300400;19/01/2010;29527;Cpra Comes FRANCO VOCES S.R.L.;D;966,11;100054854
220402600;19/01/2010;29527;Cpra Comes FRANCO VOCES S.R.L.;H;966,11;100054854
100300200;27/07/2009;18316;CAJA;D;1000,00;80020957
880400400;27/07/2009;18316;LESS SRL;D;3443,38;137-00035748
100300200;27/07/2009;18316;CAJA;D;6000,00;80020959
100300700;27/07/2009;18316;CAJA;H;1000,00;80020957
100300700;27/07/2009;18316;LESS SRL;H;3383,12;80020958
220600201;27/07/2009;18316;LESS SRL;H;60,26;137-00035748
100300700;27/07/2009;18316;CAJA;H;6000,00;80020959
220401400;21/07/2009;18404;MAYCAR SA;D;1571,63;
220400400;21/07/2009;18404;MEDAMAX SA;D;622,46;
220400200;21/07/2009;18404;DIST. DON JUAN;D;148,65;
880300400;21/07/2009;18404;GANADERIA SAN ROQUE;D;919,58;1-00189250
880300400;21/07/2009;18404;CARLOS CORDERO;D;665,70;2-00019746
220600201;21/07/2009;18404;MAYCAR SA;H;21,05;166-00003885
100300200;21/07/2009;18404;MAYCAR SA;H;1550,58;
220600201;21/07/2009;18404;MEDAMAX SA;H;7,59;24-00002806
100300200;21/07/2009;18404;MEDAMAX SA;H;614,87;
100300200;21/07/2009;18404;DIST. DON JUAN;H;148,65;
100300200;21/07/2009;18404;GANADERIA SAN ROQUE;H;919,58;
100300200;21/07/2009;18404;CARLOS CORDERO;H;653,92;
220600201;21/07/2009;18404;CARLOS CORDERO;H;11,78;
220401400;22/07/2009;18405;MAYCAR SA;D;1291,46;
220400400;22/07/2009;18405;MEDAMAX SA;D;1071,88;
220400600;22/07/2009;18405;AUTOS. MAY. DIARCO;D;401,58;
880300400;22/07/2009;18405;CARLOS CORDERO;D;570,94;2-00019747
220401700;22/07/2009;18405;NICOLAS E. GIL;D;380,27;
220600201;22/07/2009;18405;MAYCAR SA;H;21,61;165-00009631
100300200;22/07/2009;18405;MAYCAR SA;H;1269,85;
220600201;22/07/2009;18405;MEDAMAX SA;H;10,13;24-00002807
220600201;22/07/2009;18405;MEDAMAX SA;H;8,63;24-00002808
100300200;22/07/2009;18405;MEDAMAX SA;H;1053,12;
100300200;22/07/2009;18405;AUTOS. MAY. DIARCO;H;401,58;
100300200;22/07/2009;18405;CARLOS CORDERO;H;561,10;
100300200;22/07/2009;18405;NICOLAS E. GIL;H;380,27;
220600201;22/07/2009;18405;CARLOS CORDERO;H;9,84;
220403400;21/08/2009;20301;RAMALA SA;D;375,90;
880300400;21/08/2009;20301;OLGA TOMCHUK;D;634,96;1-00031605
220401400;21/08/2009;20301;MAYCAR SA;D;2218,23;
220403900;21/08/2009;20301;GRANJA DOS CUÑADOS;D;869,74;
100800800;21/08/2009;20301;CASTILLA DIST. SA;D;200,00;
100800800;21/08/2009;20301;AUTOS. DIARCO;D;200,00;
220401700;21/08/2009;20301;NICOLAS E. GIL;D;380,39;
100300200;21/08/2009;20301;RAMALA SA;H;375,90;
100300200;21/08/2009;20301;OLGA TOMCHUK;H;623,85;
220600201;21/08/2009;20301;MAYCAR SA;H;20,90;165-00010659
220600201;21/08/2009;20301;MAYCAR SA;H;16,23;167-00002012
100300200;21/08/2009;20301;MAYCAR SA;H;2181,10;
100300200;21/08/2009;20301;GRANJA DOS CUÑADOS;H;869,74;
100300200;21/08/2009;20301;CASTILLA DIST. SA;H;200,00;
100300200;21/08/2009;20301;AUTOS. DIARCO;H;200,00;
100300200;21/08/2009;20301;NICOLAS E. GIL;H;380,39;
220600201;21/08/2009;20301;OLGA TOMCHUK;H;11,11;
880300400;31/08/2009;20302;OLGA TOMCHUK;D;669,75;1-00031689
220401400;31/08/2009;20302;MAYCAR SA;D;1113,49;
220403900;31/08/2009;20302;GRANJA DOS CUÑADOS;D;985,56;
100800800;31/08/2009;20302;JOSE ALBERO;D;500,00;
100800800;31/08/2009;20302;RODOLFO LARRA;D;500,00;
100800800;31/08/2009;20302;DIST. DON JUAN;D;200,00;
100800800;31/08/2009;20302;DIST. DON JUAN;D;300,00;
100800800;31/08/2009;20302;DIST. DON JUAN;D;200,00;
100800800;31/08/2009;20302;DIST. DON JUAN;D;200,00;
220401700;31/08/2009;20302;NICOLAS E. GIL;D;380,07;
100300200;31/08/2009;20302;OLGA TOMCHUK;H;658,03;
100300200;31/08/2009;20302;MAYCAR SA;H;1113,49;
100300200;31/08/2009;20302;GRANJA DOS CUÑADOS;H;985,56;
100300200;31/08/2009;20302;JOSE ALBERO;H;500,00;
100300200;31/08/2009;20302;RODOLFO LARRA;H;500,00;
